DATE,DAAA,ADS_Index,Mkt-RF,SMB,HML,RMW,CMA,RF,AAPL_Close,GOOGL_Close,META_Close,TSLA_Close,DBAA,DEXJPUS,CBBTCUSD,CBETHUSD,DEXUSEU,DEXUSUK,NIKKEI225,OBMMIJUMBO30YF,SP500,T10Y3M,T10YIE,Open,Close,High,Low,Volume
2019-09-05,2.94,-0.0334544,1.42,0.55,0.7,0.43,0.0,0.009,51.92883301,60.60950089,190.8999939,15.30533314,3.85,106.96,10574.27,174.0,1.1038,1.2337,21085.94,3.927,2976.0,-0.4,1.56,134.1516536432906,135.0581512451172,135.37639070415725,133.8141229311502,26101800
2019-09-06,2.91,-0.0595593,-0.02,-0.36,0.04,0.16,0.42,0.009,51.92395401,60.31600189,187.4900055,15.16333294,3.81,106.8,10318.8,169.49,1.1042,1.2299,21199.57,3.947,2978.71,-0.41,1.54,135.03887351623231,134.14202880859375,135.1835211416849,133.27409891112958,20824500
2019-09-09,2.99,-0.140269,0.07,1.35,3.06,0.88,0.43,0.009,52.14551926,60.26350021,188.7599945,15.45266724,3.86,107.14,10310.01,180.72,1.1056,1.2368,21318.42,3.973,2978.43,-0.33,1.57,134.6145425422061,132.6183319091797,134.76884313927607,131.59611620469212,25773900
2019-09-10,3.07,-0.166898,0.17,1.41,1.13,-0.03,0.59,0.009,52.76151276,60.28499985,186.1699982,15.70266724,3.94,107.34,10090.01,179.58,1.1042,1.2355,21392.1,3.992,2979.39,-0.23,1.6,131.92399802760778,131.2296600341797,132.01078659805748,129.71561296895266,28903400
2019-09-11,3.09,-0.193265,0.88,1.37,-0.04,-0.23,0.34,0.009,54.43907166,61.0,188.4900055,16.47333336,3.97,107.73,10169.49,178.31,1.1001,1.2329,21597.76,4.024,3000.93,-0.21,1.6,131.06574281388356,131.26824951171875,131.41291186794734,130.27496313493694,24726100
2019-09-12,3.14,-0.21938,0.22,-0.39,-0.13,-0.22,-0.18,0.009,54.31733322,61.74850082,187.4700012,16.39133263,4.01,107.97,10437.19,181.17,1.1074,1.2357,21759.61,4.068,3009.57,-0.16,1.63,132.93657137254343,132.6183319091797,133.48624701659728,131.99149125167602,27010000
2019-09-13,3.25,-0.245251,-0.01,0.18,0.74,-0.02,-0.11,0.009,53.26063919,62.00149918,187.1900024,16.34666634,4.11,108.12,10381.91,181.91,1.1074,1.2462,21988.29,4.078,3007.39,-0.06,1.67,132.8690719392042,132.42547607421875,133.13909065221696,131.7022085111668,23363100
2019-09-16,3.18,-0.322031,-0.23,0.88,0.53,-0.32,0.05,0.009,53.54064178,61.58150101,186.2200012,16.18733215,4.04,107.94,10268.77,197.94,1.1006,1.2423,,4.134,2997.96,-0.15,1.67,130.9885553550523,131.47073364257812,131.8275408665749,130.82461650308318,16731400
2019-09-17,3.14,-0.348115,0.17,-0.79,-1.19,-0.19,-0.35,0.009,53.73542404,61.49399948,188.0800018,16.31933212,4.02,108.12,10185.14,208.11,1.1063,1.2493,22001.32,4.16,3005.7,-0.18,1.66,132.0782993826743,132.4929656982422,132.618336777328,131.5671767967534,17814200
2019-09-18,3.1,-0.37455,-0.05,-0.78,0.06,-0.12,0.04,0.009,54.23942184,61.63249969,188.1399994,16.23266792,3.98,108.17,10155.26,210.25,1.1061,1.2478,21960.71,4.138,3006.73,-0.15,1.59,132.4640755245384,133.58273315429688,133.72738081550713,131.66365746436225,23982100
2019-09-19,3.07,-0.401345,-0.05,-0.48,-0.46,0.04,-0.21,0.009,53.79872894,61.9375,190.1399994,16.44000053,3.96,108.0,10304.94,221.69,1.1046,1.2481,22044.45,4.066,3006.79,-0.14,1.61,135.29923511452677,136.0417938232422,137.2954456423516,135.07743721474935,35772100
2019-09-20,3.03,-0.428507,-0.48,0.3,0.15,-0.59,0.08,0.009,53.01229477,61.49200058,189.9299927,16.04133224,3.93,107.95,10168.44,218.11,1.1004,1.2489,22079.09,4.035,2992.07,-0.17,1.61,135.98394213728452,134.46990966796875,136.60112987829694,133.3223227632152,39167300
2019-09-23,3.02,-0.51191,-0.02,-0.11,0.51,0.27,0.27,0.009,53.25333786,61.73450089,186.8200073,16.08200073,3.89,107.47,9683.89,200.77,1.0991,1.2428,,3.912,2991.78,-0.22,1.61,134.26740687542866,134.1806182861328,134.6531584638299,133.50557140007876,17139300
2019-09-24,2.94,-0.53987,-1.01,-0.75,0.0,0.17,0.45,0.009,53.00011826,60.91650009,181.2799988,14.88066673,3.84,107.32,8556.43,167.07,1.0999,1.2475,22098.84,4.022,2966.6,-0.28,1.58,135.35713203853928,132.4833526611328,135.6753715741961,132.00117422194094,29773200
2019-09-25,3.05,-0.567862,0.69,0.42,0.52,0.42,0.01,0.009,53.8157692,62.29700089,182.8000031,15.24666691,3.93,107.78,8446.57,170.28,1.0949,1.2363,22020.15,3.934,2984.87,-0.16,1.6,132.5990269237259,134.39273071289062,134.9713505345231,131.18142160414826,21382000
2019-09-26,2.99,-0.595894,-0.41,-0.98,0.12,0.35,0.29,0.009,53.53820801,62.11449814,180.1100006,16.17066765,3.88,107.67,8063.0,165.86,1.0938,1.2343,22048.24,3.979,2977.62,-0.13,1.57,134.4699031132035,134.5663299560547,135.18351766698217,133.50554639519706,17456600
2019-09-27,3.0,-0.623975,-0.62,-0.17,0.88,0.24,0.56,0.009,53.27768326,61.29750061,177.1000061,16.1420002,3.88,108.05,8193.98,174.29,1.0942,1.2312,21878.9,3.955,2961.79,-0.11,1.53,135.15457252086964,132.82083129882812,135.3570938828056,131.77932439797328,22477700
2019-09-30,3.01,-0.708885,0.5,-0.26,-0.48,0.62,-0.02,0.009,54.53159332,61.05699921,178.0800018,16.05800056,3.88,108.11,8305.14,181.6,1.0905,1.2305,21755.84,3.989,2976.74,-0.2,1.53,133.12945838760427,134.07452392578125,134.25775407107326,132.86907793298317,17280900
2019-10-01,2.97,-0.737826,-1.31,-0.65,-0.58,0.1,-0.19,0.007,54.68254471,60.29999924,175.8099976,16.31266785,3.87,107.7,8323.43,176.25,1.0932,1.2242,21885.24,3.854,2940.25,-0.17,1.52,134.68205211880294,132.1843719482422,135.25101900585773,132.11685992016046,21466600
2019-10-02,2.99,-0.764527,-1.73,0.77,-0.36,-0.47,-0.26,0.007,53.31177521,58.89599991,174.6000061,16.20866776,3.86,107.21,8396.0,181.21,1.0951,1.2313,21778.61,3.928,2887.61,-0.19,1.5,131.3936238543442,129.85064697265625,131.5093419702495,128.8187927710254,30521700
2019-10-03,2.94,-0.788996,0.8,-0.38,-0.89,-0.19,-0.18,0.007,53.76464462,59.4715004,179.3800049,15.53533268,3.83,106.76,8241.25,175.17,1.0991,1.239,21341.74,3.864,2910.63,-0.16,1.48,130.1399349391444,131.4225311279297,131.8757799583619,128.47160195271772,24132900
2019-10-04,2.88,-0.81124,1.39,-0.51,-0.07,-0.02,0.04,0.007,55.27176666,60.54800034,180.4499969,15.42866707,3.81,106.91,8159.71,175.82,1.0974,1.2309,21410.2,3.809,2952.01,-0.19,1.5,131.87578119545304,133.1969451904297,133.32231627255123,131.55754171270155,22897700
2019-10-07,2.92,-0.864665,-0.41,0.13,-0.02,-0.06,-0.26,0.007,55.28393936,60.41249847,179.6799927,15.84799957,3.84,107.06,8224.82,180.65,1.0984,1.2322,21375.25,3.868,2938.79,-0.19,1.51,132.25189623741483,132.23260498046875,133.2548208748465,132.1361781255736,15303700
2019-10-08,2.95,-0.878016,-1.61,-0.15,-0.12,0.42,0.02,0.007,54.63628387,59.50650024,177.75,16.00333214,3.84,107.06,8186.73,180.95,1.0949,1.2206,21587.78,3.827,2893.06,-0.18,1.48,132.19400537989696,130.83425903320312,132.84976080913387,130.7860382598971,25550500
2019-10-09,2.95,-0.889141,0.92,-0.58,-0.09,0.13,-0.16,0.007,55.27663803,60.11999893,179.8500061,16.30200005,3.88,107.43,8600.0,193.41,1.0978,1.2215,21456.38,3.866,2919.4,-0.1,1.49,132.56048601377955,133.31268310546875,133.7562789724053,132.08794590647068,19749900
2019-10-10,3.02,-0.898043,0.59,-0.26,0.26,0.12,-0.09,0.007,56.0216713,60.4734993,180.0299988,16.31599998,3.94,107.91,8589.01,192.04,1.1018,1.2382,21551.98,3.854,2938.13,-0.01,1.52,133.55377060689284,134.14202880859375,134.69170450022986,133.32231969125252,17654600
2019-10-11,3.06,-0.904725,1.23,0.6,0.19,0.49,0.3,0.007,57.51176071,60.78549957,184.1900024,16.52599907,3.98,108.52,8263.64,180.85,1.1039,1.2683,21798.87,4.083,2970.27,0.08,1.56,135.1256743401476,134.70135498046875,136.00324258721824,134.52777781419147,25446000
2019-10-14,,-0.911472,-0.18,-0.35,-0.04,-0.17,-0.08,0.007,57.42897797,60.88850021,183.2799988,17.13066673,,,8363.0,187.11,,,,,2966.15,,,134.71101340140004,134.5760040283203,135.28961869391966,134.54707449944024,13304300
2019-10-15,3.06,-0.909291,1.03,0.25,-0.25,-0.22,-0.68,0.007,57.29507065,62.11199951,188.8899994,17.19266701,3.98,108.83,8156.52,180.49,1.1036,1.2737,22207.21,3.97,2995.68,0.1,1.56,135.0677987633626,136.52398681640625,136.73613175537886,134.82670958530005,19695700
2019-10-16,3.05,-0.904894,-0.24,0.48,0.23,0.38,0.26,0.007,57.06375504,62.15000153,189.5500031,17.31666756,3.97,108.71,7993.0,174.5,1.1075,1.2854,22472.92,3.913,2989.69,0.09,1.57,135.77181063079723,135.40536499023438,135.96469379573713,134.5567261522413,20751600
2019-10-17,3.04,-0.89828,0.37,0.79,-0.28,0.11,-0.04,0.007,57.2853241,62.63999939,190.3899994,17.46466637,3.97,108.51,8077.0,177.38,1.1129,1.2853,22451.86,4.028,2997.95,0.1,1.59,135.9260981552035,134.7110137939453,136.3793470622029,134.06489645554402,21460600
2019-10-18,3.03,-0.889447,-0.49,-0.14,0.87,-0.08,0.38,0.007,57.56044769,62.22050095,185.8500061,17.12999916,3.97,108.44,7954.16,173.27,1.1155,1.2904,22492.68,3.97,2986.2,0.1,1.6,134.7784666206191,132.51223754882812,135.00991749082928,131.6925285923828,32273500
2019-10-21,3.04,-0.849361,0.71,0.3,0.35,0.02,0.02,0.007,58.55870819,62.2140007,189.7599945,16.89999962,3.99,108.57,8214.58,174.34,1.1145,1.2983,22548.9,3.99,3006.72,0.13,1.61,133.51518664056417,133.4958953857422,133.56340742016113,132.12651059170085,20078200
2019-10-22,3.02,-0.831136,-0.34,0.49,0.86,0.42,0.33,0.007,58.42479706,62.06000137,182.3399963,17.03866768,3.95,108.56,8008.04,171.08,1.1138,1.2948,,4.089,2995.99,0.13,1.61,134.01664096502694,131.50930786132812,135.01956537755788,131.403228044289,27431000
2019-10-23,3.01,-0.810431,0.25,-0.1,0.27,-0.01,0.08,0.007,59.20878983,62.88150024,186.1499939,16.97866631,3.95,108.64,7473.42,162.35,1.1118,1.2886,22625.38,3.95,3004.52,0.12,1.61,132.00112817543015,132.34829711914062,132.5508037526058,130.77639124693587,29844600
2019-10-24,3.0,-0.787239,0.25,-0.5,-0.89,-0.06,-0.66,0.007,59.30617905,62.95550156,186.3800049,19.97866631,3.94,108.62,7439.29,160.68,1.1098,1.281,22750.6,4.002,3010.29,0.1,1.62,134.4216730423322,134.9520721435547,135.414959216024,133.72733507617087,37029300
2019-10-25,3.04,-0.761552,0.51,0.39,0.08,0.34,-0.04,0.007,60.03662109,63.21500015,187.8899994,21.87533379,3.96,108.75,8704.85,182.27,1.1081,1.2833,22799.81,3.952,3022.55,0.14,1.65,134.3734426442957,135.71389770507812,136.1092874353951,134.23843331137206,25959700
2019-10-28,3.08,-0.669861,0.62,0.28,-0.25,0.01,-0.04,0.007,60.63800049,64.4489975,189.3999939,21.84733391,4.01,109.02,9221.96,181.87,1.1094,1.286,22867.27,3.95,3039.42,0.2,1.64,139.25308953485265,139.0505828857422,140.47782655796797,138.3948127347752,35280100
2019-10-29,3.07,-0.634948,-0.13,0.4,0.5,-0.05,0.1,0.007,59.23557281,63.03300095,189.3099976,21.08133316,3.99,108.83,9431.27,190.93,1.1117,1.2905,22974.13,3.941,3036.89,0.21,1.61,138.9445360223213,137.7390899658203,139.3495641315155,137.56549808192696,20589500
2019-10-30,3.07,-0.597912,0.27,-0.63,-1.17,-0.47,-0.02,0.007,59.22827148,63.03499985,188.25,21.00066757,3.95,108.88,9175.77,183.63,1.1123,1.2872,22843.12,3.992,3046.77,0.16,1.57,138.40452756765328,139.45567321777344,139.83177187767518,137.70053632828478,18496600
2019-10-31,2.99,-0.558742,-0.38,-0.34,-0.43,-0.28,0.19,0.007,60.56739426,62.93999863,191.6499939,20.99466705,3.87,108.09,9146.75,182.06,1.1155,1.2939,22927.04,3.898,3037.56,0.15,1.54,139.73529135444554,138.25982666015625,139.7642208806146,137.89338109037578,24605100
2019-11-01,3.02,-0.517425,1.08,0.65,0.83,-0.17,0.13,0.006,62.28634644,63.61249924,193.6199951,20.88733292,3.89,108.16,9268.0,183.55,1.1169,1.295,22850.77,3.991,3066.91,0.21,1.59,139.11811255246118,138.5973663330078,139.272413178565,137.87409870242848,33128400
2019-11-04,3.07,-0.40812,0.4,0.32,1.36,0.62,0.12,0.006,62.69538116,64.48049927,194.7200012,21.16466713,3.95,108.56,9414.0,186.12,1.1144,1.2906,,3.899,3078.27,0.26,1.64,139.66780010466692,139.3977813720703,139.8317389983922,139.02168280060238,16912000
2019-11-05,3.11,-0.375345,-0.03,0.38,0.44,0.0,-0.01,0.006,62.6053009,64.5719986,194.3200073,21.14800072,4.01,109.13,9314.99,188.7,1.107,1.287,23251.99,3.998,3074.62,0.3,1.68,139.8028060490205,139.3109893798828,139.85102683185758,138.7805901985087,18250200
2019-11-06,3.06,-0.344234,-0.05,-0.8,0.23,-0.17,0.31,0.006,62.63208389,64.55049896,191.5500031,21.77199936,3.95,108.86,9343.11,191.41,1.1076,1.2872,23303.82,3.909,3076.78,0.25,1.66,139.2241954652311,138.9252471923828,139.36885782348924,138.09589970242402,16575800
2019-11-07,3.15,-0.314778,0.38,-0.01,0.51,0.09,-0.21,0.006,63.35493088,65.34700012,190.4199982,22.36933327,4.05,109.42,9196.71,186.53,1.1045,1.2829,23330.32,4.045,3085.18,0.36,1.69,138.71307494774084,139.11810302734375,139.71601423382893,138.64557762526533,17786700
2019-11-08,3.17,-0.286967,0.31,-0.01,-0.36,-0.12,0.06,0.006,63.52832413,65.44999695,190.8399963,22.47599983,4.05,109.14,8758.69,183.44,1.1019,1.279,23391.87,4.142,3093.08,0.39,1.71,138.84808555708992,140.7575225830078,140.78645210931717,138.63592588754346,16732700
2019-11-11,,-0.214005,-0.19,-0.07,-0.19,-0.07,-0.08,0.006,64.03140259,64.91400146,189.6100006,23.00600052,,,8720.61,184.63,,,23331.84,,3087.01,,,140.15961702992783,140.9021759033203,141.2011241638645,139.57135877969276,14362600
2019-11-12,3.14,-0.194063,0.16,-0.18,-0.15,-0.17,-0.22,0.006,63.97277832,64.86049652,194.4700012,23.32866669,4.02,109.09,8823.65,186.99,1.1017,1.2855,23520.01,4.07,3091.84,0.33,1.7,141.06609188823896,141.82794189453125,142.3101202274046,140.8539322445815,18641600
2019-11-13,3.14,-0.176413,0.01,-0.41,-0.82,-0.29,-0.03,0.006,64.58573914,64.80899811,193.1900024,23.0739994,3.99,108.83,8765.61,188.0,1.1004,1.284,23319.87,4.014,3094.04,0.31,1.66,141.50969632423565,142.0593719482422,142.20403427081234,141.0660858025672,16919200
2019-11-14,3.08,-0.161051,0.07,-0.15,-0.25,0.13,-0.35,0.006,64.13885498,65.45749664,193.1499939,23.29000092,3.95,108.33,8630.01,184.69,1.1016,1.2879,23141.55,4.003,3096.63,0.25,1.62,141.77974444456268,142.7826690673828,143.12019984189237,141.76045318789767,19729800
2019-11-15,3.1,-0.14797,0.74,-0.29,-0.33,-0.01,0.05,0.006,64.90075684,66.67700195,195.1000061,23.47800064,3.97,108.8,8460.0,180.03,1.1046,1.2901,23303.32,3.948,3120.46,0.27,1.63,143.62163356443205,144.62457275390625,144.64386400771946,142.98516933774803,23485700
2019-11-18,3.08,-0.12265,0.02,-0.36,-0.51,-0.04,-0.32,0.006,65.22801971,65.99199677,197.3999939,23.3326664,3.95,108.61,8160.73,177.65,1.1079,1.2965,23416.76,3.921,3122.03,0.24,1.63,144.72101856033356,144.98138427734375,145.18390566104506,143.66985856289813,21534000
2019-11-19,3.04,-0.119197,0.02,0.35,-0.95,-0.87,-0.22,0.006,65.03019714,65.62950134,199.3200073,23.96800041,3.92,108.59,8123.36,175.62,1.1075,1.2926,23292.65,3.987,3120.18,0.22,1.63,145.5021727433609,145.02963256835938,145.9361304022831,144.84640240427882,23935700
2019-11-20,3.03,-0.118279,-0.33,-0.14,-0.45,-0.56,-0.29,0.006,64.27314758,65.09300232,197.5099945,23.48133278,3.89,108.67,8082.96,174.25,1.1063,1.2918,23148.57,3.991,3108.46,0.16,1.6,145.4457184802801,144.77804565429688,145.9585656261824,143.65559638618384,25696800
2019-11-21,3.04,-0.119897,-0.14,-0.31,0.11,0.08,-0.1,0.006,63.9849968,65.00700378,197.9299927,23.65533257,3.92,108.53,7618.76,160.84,1.1067,1.2915,23038.58,3.908,3103.54,0.19,1.63,144.56511953242315,144.6425323486328,144.95218361347148,143.69425118878812,18576100
2019-11-22,3.03,-0.124051,0.24,0.16,0.22,0.18,0.05,0.006,63.92883682,64.6835022,198.8200073,22.20266724,3.91,108.67,7296.45,150.32,1.1029,1.2829,23112.88,4.013,3110.29,0.19,1.62,145.21350049620202,144.7490234375,145.43605319204457,144.0039525068553,15901800
2019-11-25,2.99,-0.151032,0.92,1.27,-0.38,0.11,0.02,0.006,65.04972839,65.28199768,199.7899933,22.42266655,3.89,108.95,7125.0,146.12,1.1009,1.2885,23292.81,3.838,3133.64,0.15,1.62,145.14571624342184,146.33590698242188,146.45203359560696,145.06830342296038,22420900
2019-11-26,2.95,-0.163931,0.19,-0.09,-0.9,0.2,-0.25,0.006,64.54179382,65.65000153,198.9700012,21.9279995,3.85,109.11,7155.0,147.57,1.1012,1.285,23373.32,3.856,3140.52,0.14,1.62,146.4617153199931,147.1100311279297,147.48740942702673,146.42301628943895,24620100
2019-11-27,2.94,-0.178669,0.44,0.22,-0.02,0.04,-0.02,0.006,65.40874481,65.60649872,202.0,22.08600044,3.86,109.38,7539.4,153.42,1.1002,1.2881,23437.77,4.007,3153.63,0.15,1.63,147.40034184382907,147.3906707763672,147.56483858061213,146.61655719474987,15184400
2019-11-29,2.95,-0.213684,-0.42,-0.11,-0.31,-0.47,0.0,0.006,65.26464844,65.20449829,201.6399994,21.99600029,3.86,109.47,7751.29,154.62,1.1019,1.2939,23293.91,3.894,3140.98,0.19,1.61,147.17776447280932,146.48106384277344,147.37128914448903,146.38429412444057,11977300
2019-12-02,3.03,-0.276195,-0.87,-0.13,0.48,0.09,0.2,0.007,64.51004028,64.44300079,199.6999969,22.32466698,3.94,109.09,7315.09,149.09,1.1075,1.2936,23529.5,3.951,3113.87,0.23,1.65,146.89712268182038,144.71026611328125,146.91647957605073,143.52007550533605,27418400
2019-12-03,2.96,-0.294196,-0.66,0.42,-0.83,-0.51,-0.55,0.007,63.35982513,64.73699951,198.8200073,22.41333389,3.83,108.53,7296.0,147.3,1.1089,1.3002,23379.81,4.009,3093.2,0.15,1.63,142.71694893523627,144.47804260253906,144.59415444994772,141.90412170841853,24066000
2019-12-04,3.02,-0.310131,0.6,0.22,0.25,0.16,0.09,0.007,63.91904831,65.9469986,198.7100067,22.20199966,3.88,108.87,7185.57,145.43,1.1076,1.3095,23135.23,3.944,3112.76,0.22,1.66,145.28117310705767,145.0005645751953,145.31987213163077,144.3715909972524,17574700
2019-12-05,3.01,-0.324006,0.13,-0.14,0.46,0.26,0.35,0.007,64.85681152,66.34799957,199.3600006,22.02466774,3.89,108.69,7388.75,148.2,1.1104,1.3165,23300.09,3.994,3117.43,0.26,1.67,145.19411429463514,145.07798767089844,145.45538074180882,144.64255343560038,17869100
2019-12-06,3.03,-0.335824,0.91,0.38,0.37,0.33,0.22,0.007,66.10960388,66.96949768,201.0500031,22.39266777,3.91,108.66,7560.76,149.0,1.1052,1.3127,23354.4,3.934,3145.91,0.31,1.69,146.10369635664105,146.83909606933594,146.95520792792274,145.40699567514605,16403500
2019-12-09,3.0,-0.360637,-0.33,0.31,0.12,-0.13,-0.22,0.007,65.18404388,67.14949799,201.3399963,22.63533211,3.88,108.59,7332.69,147.34,1.1067,1.3157,23430.7,4.023,3135.96,0.29,1.69,146.18112235184057,146.46173095703125,147.28422940274297,146.02629668312028,16687400
2019-12-10,3.0,-0.367585,-0.08,0.28,-0.09,-0.2,0.04,0.007,65.5650177,67.14450073,200.8699951,23.25600052,3.86,108.73,7215.69,145.55,1.109,1.3178,23410.19,3.965,3132.52,0.29,1.71,146.39397715076598,146.23916625976562,146.97456597822568,145.881130084671,16476100
2019-12-11,2.97,-0.374154,0.28,-0.09,0.13,0.32,0.16,0.007,66.12425232,67.21250153,202.2599945,23.51333237,3.83,108.67,7275.17,143.93,1.1092,1.3176,23391.86,3.939,3141.63,0.22,1.69,146.63590003793882,146.7907257080078,146.95522244558538,145.46506597489,18856600
2019-12-12,3.05,-0.380344,0.9,0.12,1.14,0.13,0.2,0.007,66.29277802,67.42449951,196.75,23.97866631,3.92,109.16,7194.19,144.82,1.1115,1.3133,23424.81,4.003,3168.57,0.34,1.72,146.74232782235026,148.2808837890625,148.47440847698604,146.13272579364047,24612100
2019-12-13,2.97,-0.386158,-0.03,-0.45,-0.54,-0.28,-0.24,0.007,67.19387817,67.34349823,194.1100006,23.89266777,3.84,109.28,7249.25,144.69,1.1128,1.3349,24023.1,3.951,3168.8,0.25,1.7,148.04867398722538,149.52915954589844,149.87750995764446,147.88417723237174,23845400
2019-12-16,3.02,-0.400526,0.74,-0.04,-0.04,-0.39,0.2,0.007,68.34410095,68.03500366,197.9199982,25.43333244,3.89,109.64,6877.04,132.39,1.1139,1.333,23952.35,3.975,3191.45,0.32,1.73,150.0903588724243,150.49676513671875,150.85478653895714,149.8097502964782,24144200
2019-12-17,2.99,-0.403182,0.1,0.48,0.67,0.12,-0.03,0.007,68.47842407,67.74449921,198.3899994,25.26600075,3.88,109.52,6618.62,121.91,1.1148,1.3116,24066.12,4.034,3192.52,0.33,1.75,150.41935969935855,149.6839599609375,150.6709550884142,149.4517214706525,25425600
2019-12-18,3.03,-0.404636,-0.05,0.29,0.09,0.28,0.0,0.007,68.31479645,67.59549713,202.5,26.20999908,3.9,109.58,7309.12,133.49,1.1113,1.3078,23934.43,3.986,3191.14,0.36,1.76,149.30657110226835,149.37429809570312,150.44837704434337,149.19044448282983,24129200
2019-12-19,3.01,-0.404886,0.43,-0.14,-0.42,-0.25,-0.04,0.007,68.38317108,67.8219986,206.0599976,26.93600082,3.88,109.23,7153.99,128.48,1.1128,1.3034,23864.85,4.005,3205.37,0.35,1.77,149.01627646560954,150.6709442138672,150.7290001410014,148.77436692589262,24958900
2019-12-20,3.01,-0.403933,0.48,-0.27,-0.31,0.0,-0.06,0.007,68.241539,67.56099701,206.3000031,27.03933334,3.88,109.45,7189.87,128.37,1.1076,1.3036,23816.63,3.984,3221.22,0.34,1.77,152.25792305661926,152.31597900390625,153.36103035004697,151.23221384957972,53477500
2019-12-23,3.02,-0.393801,0.1,0.16,-0.34,-0.13,0.33,0.007,69.35514069,67.53150177,206.1799927,27.94799995,3.89,109.39,7318.18,127.91,1.1091,1.2917,23821.11,4.02,3224.01,0.34,1.75,153.00299406679113,152.31597900390625,153.00299406679113,152.1805102052394,17718200
2019-12-24,2.99,-0.38793,0.01,0.37,-0.01,-0.28,0.04,0.007,69.42106628,67.22149658,205.1199951,28.35000038,3.87,109.38,7259.87,127.64,1.1084,1.2955,23830.58,4.191,3223.38,0.32,1.75,152.38362017034595,152.286865234375,152.60618752954423,152.03526991788712,8989200
2019-12-26,3.0,-0.37241,0.48,-0.56,0.0,0.25,-0.18,0.007,70.79841614,68.12349701,207.7899933,28.72933388,3.87,109.67,7195.0,125.38,1.1102,1.3007,23924.92,4.081,3239.91,0.32,1.74,152.46104691953923,153.53512573242188,153.5931816523099,152.30622128984805,14520600
2019-12-27,2.98,-0.362757,-0.1,-0.55,-0.07,0.25,0.11,0.007,70.77154541,67.73200226,208.1000061,28.69199944,3.84,109.47,7247.35,126.11,1.1174,1.309,23837.72,3.975,3240.02,0.31,1.73,154.28989862033012,153.81576538085938,154.3866683404189,153.09970784116663,18412800
2019-12-30,3.02,-0.326766,-0.57,0.28,0.56,0.11,0.38,0.007,71.19158173,66.98549652,204.4100037,27.64666748,3.87,108.85,7191.0,130.78,1.1217,1.314,23656.62,3.928,3221.29,0.33,1.75,153.84481474948925,152.4901123046875,153.8738427165575,151.65794279709118,16348400
2019-12-31,3.04,-0.313182,0.28,0.01,0.11,-0.12,0.25,0.007,71.71173096,66.96949768,205.25,27.88866615,3.9,108.67,7158.01,128.41,1.1227,1.3269,,4.001,3230.78,0.37,1.77,151.6966459126843,152.59654235839844,152.6642841201123,151.38699459911342,18369400
2020-01-02,3.0,-0.284887,0.86,-0.97,-0.34,0.24,-0.22,0.006,73.34793854,68.43399811,209.7799988,28.68400002,3.86,108.43,6945.01,126.8,1.1166,1.3128,,3.843,3257.85,0.34,1.8,153.6416071875563,155.42205810546875,155.52849890844115,153.2061729081196,22622100
2020-01-03,2.94,-0.271155,-0.67,0.3,0.01,-0.14,-0.1,0.006,72.63484955,68.0759964,208.6699982,29.5340004,3.79,107.94,7335.54,134.2,1.1173,1.3091,,3.908,3234.85,0.28,1.77,153.19649097417394,153.4867706298828,154.77373124181324,152.9448955859095,21116200
2020-01-06,3.01,-0.231671,0.36,-0.21,-0.55,-0.17,-0.26,0.006,73.21361542,69.89050293,212.6000061,30.10266685,3.83,108.36,7773.48,144.28,1.1187,1.3163,23204.86,3.944,3246.28,0.25,1.75,151.99660764062256,153.8834991455078,153.95124090554862,151.44504678881697,20813700
2020-01-07,3.02,-0.219192,-0.19,-0.03,-0.25,-0.13,-0.25,0.006,72.86930847,69.75550079,213.0599976,31.27066612,3.86,108.53,8169.95,143.13,1.1138,1.3127,23575.72,4.012,3237.18,0.29,1.74,154.1641032595879,152.48040771484375,154.50276772259247,152.2288271338988,21634100
2020-01-08,3.1,-0.207062,0.47,-0.17,-0.64,-0.2,-0.17,0.006,74.04148865,70.2519989,215.2200012,32.8093338,3.92,109.03,8035.08,140.54,1.1117,1.311,23204.76,3.889,3253.05,0.33,1.75,153.78671594933743,154.9091796875,155.59620923421596,152.8384347467449,27746500
2020-01-09,3.04,-0.195279,0.65,-0.71,-0.49,-0.14,0.04,0.006,75.61418915,70.98950195,218.3000031,32.08933258,3.88,109.47,7813.78,137.74,1.1106,1.3069,23739.87,4.054,3274.7,0.31,1.74,156.60255762100024,156.84446716308594,156.97026484976624,155.81877306704047,21385000
2020-01-10,2.99,-0.183838,-0.34,-0.27,-0.33,0.04,-0.08,0.006,75.78513336,71.44799805,218.0599976,31.87666702,3.82,109.5,8183.89,144.5,1.1119,1.306,23850.57,3.927,3265.35,0.29,1.76,157.5508436668259,156.1187286376953,157.93789300362644,155.9639029969808,20725900
2020-01-13,3.0,-0.150406,0.73,-0.1,-0.08,0.34,0.27,0.006,77.40423584,72.00150299,221.9100037,34.99066544,3.84,109.93,8109.62,143.51,1.1138,1.2983,,3.909,3288.13,0.28,1.77,156.52517252781027,157.99598693847656,158.0250149074709,156.04135335791904,21626500
2020-01-14,3.0,-0.138044,-0.06,0.47,-0.18,-0.33,-0.06,0.006,76.35902405,71.52950287,219.0599976,35.86133194,3.81,110.05,8757.18,163.66,1.113,1.3018,24025.17,3.998,3283.15,0.25,1.77,158.1024128475623,156.88319396972656,158.30562337636226,156.48645874420495,23477400
